y,ds,dummy,Store
1253329.1,2011-09-16,dummy,23
1289082.8,2011-09-23,dummy,23
1275597.9,2011-09-30,dummy,23
1447028.0,2011-10-06,dummy,23
1257778.4,2011-10-14,dummy,23
1441032.6,2011-10-21,dummy,23
1407192.0,2011-10-28,dummy,23
1249786.4,2011-11-02,dummy,23
1042043.56,2011-11-03,dummy,23
1436940.8,2011-11-11,dummy,23
1345632.0,2011-11-18,dummy,23
2057059.5,2011-11-25,dummy,23
1380952.0,2011-12-08,dummy,23
2173621.2,2011-12-16,dummy,23
2587953.2,2011-12-23,dummy,23
1213487.0,2011-12-30,dummy,23
1476144.4,2012-01-06,dummy,23
1031451.4,2012-01-13,dummy,23
1146992.1,2012-01-20,dummy,23
1037476.4,2012-01-27,dummy,23
1322852.2,2012-02-03,dummy,23
1365546.8,2012-02-17,dummy,23
1272948.2,2012-02-24,dummy,23
1261872.6,2012-03-02,dummy,23
1416926.2,2012-03-08,dummy,23
1258364.2,2012-03-16,dummy,23
1288154.1,2012-03-23,dummy,23
1261965.0,2012-03-30,dummy,23
1317379.6,2012-04-05,dummy,23
1231752.5,2012-04-13,dummy,23
1287899.4,2012-04-20,dummy,23
1277758.8,2012-04-27,dummy,23
1464616.6,2012-05-10,dummy,23
1332952.5,2012-05-18,dummy,23
1552934.6,2012-05-25,dummy,23
1150662.5,2012-06-01,dummy,23
1604605.8,2012-06-04,dummy,23
1545370.1,2012-06-07,dummy,23
1543667.6,2012-06-15,dummy,23
1522042.6,2012-06-22,dummy,23
1451782.1,2012-06-29,dummy,23
1427162.2,2012-07-09,dummy,23
1384921.6,2012-07-13,dummy,23
1381339.2,2012-07-20,dummy,23
1322932.4,2012-07-27,dummy,23
1568048.5,2012-08-06,dummy,23
1510131.5,2012-08-17,dummy,23
1702221.0,2012-08-24,dummy,23
1577468.8,2012-08-31,dummy,23
1292724.9,2012-09-03,dummy,23
1279041.6,2012-09-14,dummy,23
1338627.5,2012-09-21,dummy,23
1215273.2,2010-01-10,dummy,24
1478321.2,2010-02-04,dummy,24
1563388.0,2010-02-07,dummy,24
1385362.5,2010-02-19,dummy,24
1158722.8,2010-02-26,dummy,24
1366381.6,2010-03-09,dummy,24
1413302.8,2010-03-12,dummy,24
1222511.2,2010-03-19,dummy,24
1258311.5,2010-03-26,dummy,24
1566668.9,2010-04-06,dummy,24
1268266.8,2010-04-16,dummy,24
1264117.0,2010-04-23,dummy,24
1259877.2,2010-04-30,dummy,24
1388725.6,2010-05-02,dummy,24
1412387.4,2010-05-03,dummy,24
1285358.0,2010-05-11,dummy,24
1346783.4,2010-05-14,dummy,24
1283482.9,2010-05-21,dummy,24
1473868.1,2010-05-28,dummy,24
1442819.2,2010-06-08,dummy,24
1354168.1,2010-06-18,dummy,24
1399073.8,2010-06-25,dummy,24
1409705.0,2010-07-05,dummy,24
1418697.0,2010-07-16,dummy,24
1333740.4,2010-07-23,dummy,24
1387517.6,2010-07-30,dummy,24
1361945.0,2010-08-10,dummy,24
1384243.8,2010-08-13,dummy,24
1375307.5,2010-08-20,dummy,24
1350059.4,2010-08-27,dummy,24
1379579.6,2010-09-04,dummy,24
1665502.5,2010-09-07,dummy,24
1273295.5,2010-09-17,dummy,24
1169413.2,2010-09-24,dummy,24
1474498.6,2010-10-09,dummy,24
1593012.8,2010-10-12,dummy,24
1300806.8,2010-10-15,dummy,24
1234875.4,2010-10-22,dummy,24
1244926.0,2010-10-29,dummy,24
1375458.2,2010-11-06,dummy,24
1277150.6,2010-11-19,dummy,24
1779276.5,2010-11-26,dummy,24
1414107.1,2010-12-02,dummy,24
1309340.1,2010-12-03,dummy,24
1312877.0,2010-12-11,dummy,24
1663525.8,2010-12-17,dummy,24
2386015.8,2010-12-24,dummy,24
1208600.0,2010-12-31,dummy,24
1163803.2,2011-01-04,dummy,24
1445596.6,2011-01-07,dummy,24
1167740.2,2011-01-14,dummy,24
1107170.4,2011-01-21,dummy,24
1126921.4,2011-01-28,dummy,24
1196105.5,2011-02-09,dummy,24
1335647.1,2011-02-12,dummy,24
1360150.1,2011-02-18,dummy,24
1235121.4,2011-02-25,dummy,24
1554837.6,2011-03-06,dummy,24
1168397.2,2011-03-18,dummy,24
1158693.1,2011-03-25,dummy,24
1225182.0,2011-04-02,dummy,24
1346994.5,2011-04-03,dummy,24
1385860.4,2011-04-11,dummy,24
1245576.6,2011-04-15,dummy,24
1372484.9,2011-04-22,dummy,24
1197761.1,2011-04-29,dummy,24
1417616.8,2011-05-08,dummy,24
1311950.1,2011-05-13,dummy,24
1234281.8,2011-05-20,dummy,24
1311153.8,2011-05-27,dummy,24
1339630.4,2011-06-05,dummy,24
1320359.2,2011-06-17,dummy,24
1304850.6,2011-06-24,dummy,24
1178641.8,2011-07-01,dummy,24
1405914.4,2011-07-10,dummy,24
1356939.0,2011-07-15,dummy,24
1357672.2,2011-07-22,dummy,24
1310973.0,2011-07-29,dummy,24
1273670.4,2011-08-04,dummy,24
1567340.1,2011-08-07,dummy,24
1352039.9,2011-08-19,dummy,24
1402372.1,2011-08-26,dummy,24
1527455.2,2011-09-09,dummy,24
1529615.5,2011-09-12,dummy,24
1227536.0,2011-09-16,dummy,24
1232376.5,2011-09-23,dummy,24
1246242.6,2011-09-30,dummy,24
1373841.9,2011-10-06,dummy,24
1333315.0,2011-10-14,dummy,24
1283563.4,2011-10-21,dummy,24
1307142.8,2011-10-28,dummy,24
1341240.6,2011-11-02,dummy,24
1253218.8,2011-11-03,dummy,24
1425078.6,2011-11-11,dummy,24
1297535.8,2011-11-18,dummy,24
1761235.6,2011-11-25,dummy,24
1402818.0,2011-12-08,dummy,24
1624994.4,2011-12-16,dummy,24
2168344.2,2011-12-23,dummy,24
1363973.1,2011-12-30,dummy,24
1467722.2,2012-01-06,dummy,24
1155594.2,2012-01-13,dummy,24
1151993.9,2012-01-20,dummy,24
1057290.4,2012-01-27,dummy,24
1213994.4,2012-02-03,dummy,24
1326370.1,2012-02-17,dummy,24
1303233.1,2012-02-24,dummy,24
1249697.0,2012-03-02,dummy,24
1440374.1,2012-03-08,dummy,24
1239299.1,2012-03-16,dummy,24
1221724.0,2012-03-23,dummy,24
1230106.1,2012-03-30,dummy,24
1306551.8,2012-04-05,dummy,24
1285783.9,2012-04-13,dummy,24
1208654.4,2012-04-20,dummy,24
1194334.6,2012-04-27,dummy,24
1416720.5,2012-05-10,dummy,24
1298809.8,2012-05-18,dummy,24
1407897.6,2012-05-25,dummy,24
1251581.9,2012-06-01,dummy,24
1524734.2,2012-06-04,dummy,24
1645097.8,2012-06-07,dummy,24
1364446.0,2012-06-15,dummy,24
1434709.6,2012-06-22,dummy,24
1428869.9,2012-06-29,dummy,24
1477134.8,2012-07-09,dummy,24
1405475.8,2012-07-13,dummy,24
1394299.0,2012-07-20,dummy,24
1307339.1,2012-07-27,dummy,24
1406313.1,2012-08-06,dummy,24
1397970.5,2012-08-17,dummy,24
1303726.5,2012-08-24,dummy,24
1344558.9,2012-08-31,dummy,24
1325835.8,2012-09-03,dummy,24
1242909.5,2012-09-14,dummy,24
1261158.5,2012-09-21,dummy,24
658640.1,2010-01-10,dummy,25
822486.4,2010-02-04,dummy,25
759407.9,2010-02-07,dummy,25
676260.7,2010-02-19,dummy,25
628516.56,2010-02-26,dummy,25
685700.06,2010-03-09,dummy,25
885572.94,2010-03-12,dummy,25
659795.8,2010-03-19,dummy,25
696687.6,2010-03-26,dummy,25
764155.44,2010-04-06,dummy,25
715311.6,2010-04-16,dummy,25
694531.75,2010-04-23,dummy,25
706924.0,2010-04-30,dummy,25
677231.6,2010-05-02,dummy,25
665750.06,2010-05-03,dummy,25
696314.5,2010-05-11,dummy,25
698073.94,2010-05-14,dummy,25
704113.25,2010-05-21,dummy,25
792442.56,2010-05-28,dummy,25
699464.44,2010-06-08,dummy,25
780444.94,2010-06-18,dummy,25
737569.1,2010-06-25,dummy,25
724469.0,2010-07-05,dummy,25
726997.8,2010-07-16,dummy,25
665290.94,2010-07-23,dummy,25
682124.3,2010-07-30,dummy,25
674283.9,2010-08-10,dummy,25
686072.4,2010-08-13,dummy,25
724499.8,2010-08-20,dummy,25
711461.94,2010-08-27,dummy,25
712648.0,2010-09-04,dummy,25
719591.1,2010-09-07,dummy,25
628989.9,2010-09-17,dummy,25
607819.3,2010-09-24,dummy,25
655811.94,2010-10-09,dummy,25
964729.2,2010-10-12,dummy,25
616094.75,2010-10-15,dummy,25
661644.2,2010-10-22,dummy,25
674458.0,2010-10-29,dummy,25
737163.2,2010-11-06,dummy,25
718056.75,2010-11-19,dummy,25
1115240.6,2010-11-26,dummy,25
583364.0,2010-12-02,dummy,25
660620.0,2010-12-03,dummy,25
713250.06,2010-12-11,dummy,25
1047707.56,2010-12-17,dummy,25
1295391.2,2010-12-24,dummy,25
623092.56,2010-12-31,dummy,25
618377.8,2011-01-04,dummy,25
706206.9,2011-01-07,dummy,25
572360.8,2011-01-14,dummy,25
568093.56,2011-01-21,dummy,25
600448.7,2011-01-28,dummy,25
699779.0,2011-02-09,dummy,25
878314.56,2011-02-12,dummy,25
634637.0,2011-02-18,dummy,25
570816.3,2011-02-25,dummy,25
737551.75,2011-03-06,dummy,25
603393.6,2011-03-18,dummy,25
616324.25,2011-03-25,dummy,25
639830.44,2011-04-02,dummy,25
640912.2,2011-04-03,dummy,25
718393.6,2011-04-11,dummy,25
674562.44,2011-04-15,dummy,25
756588.44,2011-04-22,dummy,25
649245.0,2011-04-29,dummy,25
679706.0,2011-05-08,dummy,25
684783.1,2011-05-13,dummy,25
677971.3,2011-05-20,dummy,25
718373.94,2011-05-27,dummy,25
659446.56,2011-06-05,dummy,25
717373.44,2011-06-17,dummy,25
699270.1,2011-06-24,dummy,25
558794.6,2011-07-01,dummy,25
671522.9,2011-07-10,dummy,25
680510.25,2011-07-15,dummy,25
670854.94,2011-07-22,dummy,25
668390.8,2011-07-29,dummy,25
648606.1,2011-08-04,dummy,25
698529.6,2011-08-07,dummy,25
688958.75,2011-08-19,dummy,25
726422.56,2011-08-26,dummy,25
673248.5,2011-09-09,dummy,25
916446.0,2011-09-12,dummy,25
628720.44,2011-09-16,dummy,25
620885.94,2011-09-23,dummy,25
639160.25,2011-09-30,dummy,25
740259.6,2011-10-06,dummy,25
646915.5,2011-10-14,dummy,25
690675.5,2011-10-21,dummy,25
724444.0,2011-10-28,dummy,25
615666.75,2011-11-02,dummy,25
599828.4,2011-11-03,dummy,25
719235.06,2011-11-11,dummy,25
728525.6,2011-11-18,dummy,25
1116211.4,2011-11-25,dummy,25
667130.5,2011-12-08,dummy,25
997502.5,2011-12-16,dummy,25
1290533.0,2011-12-23,dummy,25
683665.4,2011-12-30,dummy,25
694765.94,2012-01-06,dummy,25
614764.3,2012-01-13,dummy,25
594744.9,2012-01-20,dummy,25
589554.3,2012-01-27,dummy,25
643155.9,2012-02-03,dummy,25
654088.0,2012-02-17,dummy,25
613501.06,2012-02-24,dummy,25
642776.4,2012-03-02,dummy,25
709724.6,2012-03-08,dummy,25
638204.25,2012-03-16,dummy,25
672831.75,2012-03-23,dummy,25
684348.94,2012-03-30,dummy,25
696421.75,2012-04-05,dummy,25
658691.56,2012-04-13,dummy,25
661566.5,2012-04-20,dummy,25
655157.3,2012-04-27,dummy,25
699536.75,2012-05-10,dummy,25
717207.2,2012-05-18,dummy,25
783371.0,2012-05-25,dummy,25
636419.1,2012-06-01,dummy,25
791356.9,2012-06-04,dummy,25
753385.56,2012-06-07,dummy,25
753860.9,2012-06-15,dummy,25
721601.9,2012-06-22,dummy,25
718890.8,2012-06-29,dummy,25
671482.9,2012-07-09,dummy,25
714093.94,2012-07-13,dummy,25
685676.56,2012-07-20,dummy,25
659109.5,2012-07-27,dummy,25
730254.2,2012-08-06,dummy,25
728467.75,2012-08-17,dummy,25
756527.6,2012-08-24,dummy,25
714828.75,2012-08-31,dummy,25
643711.5,2012-09-03,dummy,25
657241.6,2012-09-14,dummy,25
664745.2,2012-09-21,dummy,25
923221.5,2010-01-10,dummy,26
1029849.2,2010-02-04,dummy,26
1078455.5,2010-02-07,dummy,26
999348.56,2010-02-19,dummy,26
855385.0,2010-02-26,dummy,26
1037549.7,2010-03-09,dummy,26
1016143.6,2010-03-12,dummy,26
903366.56,2010-03-19,dummy,26
893613.0,2010-03-26,dummy,26
1003202.7,2010-04-06,dummy,26
905548.4,2010-04-16,dummy,26
881930.9,2010-04-23,dummy,26
904503.9,2010-04-30,dummy,26
1034119.2,2010-05-02,dummy,26
1005669.56,2010-05-03,dummy,26
970224.5,2010-05-11,dummy,26
972663.56,2010-05-14,dummy,26
986765.0,2010-05-21,dummy,26
1069851.6,2010-05-28,dummy,26
1125329.8,2010-06-08,dummy,26
1001286.7,2010-06-18,dummy,26
976242.06,2010-06-25,dummy,26
1074479.8,2010-07-05,dummy,26
1028151.75,2010-07-16,dummy,26
971615.6,2010-07-23,dummy,26
1005324.25,2010-07-30,dummy,26
1001069.5,2010-08-10,dummy,26
1011938.3,2010-08-13,dummy,26
1007385.4,2010-08-20,dummy,26
977322.5,2010-08-27,dummy,26
1022293.8,2010-09-04,dummy,26
1122356.5,2010-09-07,dummy,26
923473.7,2010-09-17,dummy,26
868636.3,2010-09-24,dummy,26
1042226.3,2010-10-09,dummy,26
1149612.0,2010-10-12,dummy,26
937956.9,2010-10-15,dummy,26
916522.7,2010-10-22,dummy,26
895069.9,2010-10-29,dummy,26
1073862.6,2010-11-06,dummy,26
901972.7,2010-11-19,dummy,26
1286833.6,2010-11-26,dummy,26
1015684.06,2010-12-02,dummy,26
963382.06,2010-12-03,dummy,26
971193.0,2010-12-11,dummy,26
1196813.4,2010-12-17,dummy,26
1573982.5,2010-12-24,dummy,26
877268.3,2010-12-31,dummy,26
849231.6,2011-01-04,dummy,26
1070119.1,2011-01-07,dummy,26
812323.3,2011-01-14,dummy,26
809833.2,2011-01-21,dummy,26
817485.1,2011-01-28,dummy,26
1040143.1,2011-02-09,dummy,26
1012498.5,2011-02-12,dummy,26
981978.0,2011-02-18,dummy,26
910298.44,2011-02-25,dummy,26
1054454.4,2011-03-06,dummy,26
887426.1,2011-03-18,dummy,26
866566.56,2011-03-25,dummy,26
911807.0,2011-04-02,dummy,26
945643.2,2011-04-03,dummy,26
988950.75,2011-04-11,dummy,26
863266.1,2011-04-15,dummy,26
921700.6,2011-04-22,dummy,26
873450.3,2011-04-29,dummy,26
1107552.4,2011-05-08,dummy,26
941008.9,2011-05-13,dummy,26
938334.6,2011-05-20,dummy,26
996723.56,2011-05-27,dummy,26
1024778.25,2011-06-05,dummy,26
981646.44,2011-06-17,dummy,26
997474.94,2011-06-24,dummy,26
938149.2,2011-07-01,dummy,26
1130023.0,2011-07-10,dummy,26
1021534.7,2011-07-15,dummy,26
1017867.8,2011-07-22,dummy,26
1005360.5,2011-07-29,dummy,26
985229.8,2011-08-04,dummy,26
1133807.0,2011-08-07,dummy,26
1021766.75,2011-08-19,dummy,26
1064617.6,2011-08-26,dummy,26
1069711.0,2011-09-09,dummy,26
1148987.5,2011-09-12,dummy,26
951569.8,2011-09-16,dummy,26
923644.6,2011-09-23,dummy,26
959339.5,2011-09-30,dummy,26
1094058.6,2011-10-06,dummy,26
987886.06,2011-10-14,dummy,26
974907.25,2011-10-21,dummy,26
972257.0,2011-10-28,dummy,26
1010711.06,2011-11-02,dummy,26
946614.56,2011-11-03,dummy,26
1077640.1,2011-11-11,dummy,26
946091.8,2011-11-18,dummy,26
1282320.0,2011-11-25,dummy,26
1087644.5,2011-12-08,dummy,26
1204807.9,2011-12-16,dummy,26
1515175.0,2011-12-23,dummy,26
972834.44,2011-12-30,dummy,26
1015853.0,2012-01-06,dummy,26
836305.6,2012-01-13,dummy,26
838751.5,2012-01-20,dummy,26
820059.9,2012-01-27,dummy,26
955641.75,2012-02-03,dummy,26
965788.75,2012-02-17,dummy,26
917924.5,2012-02-24,dummy,26
939158.25,2012-03-02,dummy,26
1090915.1,2012-03-08,dummy,26
919503.4,2012-03-16,dummy,26
874790.7,2012-03-23,dummy,26
922018.44,2012-03-30,dummy,26
946573.3,2012-04-05,dummy,26
889670.3,2012-04-13,dummy,26
923600.0,2012-04-20,dummy,26
911969.0,2012-04-27,dummy,26
1095504.2,2012-05-10,dummy,26
978082.8,2012-05-18,dummy,26
1067310.8,2012-05-25,dummy,26
971557.6,2012-06-01,dummy,26
1116829.2,2012-06-04,dummy,26
1180470.8,2012-06-07,dummy,26
1029248.25,2012-06-15,dummy,26
1056282.9,2012-06-22,dummy,26
1051190.5,2012-06-29,dummy,26
1081874.0,2012-07-09,dummy,26
1063149.8,2012-07-13,dummy,26
1049625.9,2012-07-20,dummy,26
1031745.1,2012-07-27,dummy,26
1106176.9,2012-08-06,dummy,26
1068292.5,2012-08-17,dummy,26
1022704.2,2012-08-24,dummy,26
1053495.5,2012-08-31,dummy,26
1028569.0,2012-09-03,dummy,26
986131.94,2012-09-14,dummy,26
961084.06,2012-09-21,dummy,26
1543532.9,2010-01-10,dummy,27
2053953.0,2010-02-04,dummy,27
2024554.1,2010-02-07,dummy,27
1945070.4,2010-02-19,dummy,27
1390934.2,2010-02-26,dummy,27
1908110.9,2010-03-09,dummy,27
1884343.6,2010-03-12,dummy,27
1700628.0,2010-03-19,dummy,27
1836714.9,2010-03-26,dummy,27
2073102.6,2010-04-06,dummy,27
1857501.0,2010-04-16,dummy,27
1850205.5,2010-04-23,dummy,27
1805885.0,2010-04-30,dummy,27
1874289.8,2010-05-02,dummy,27
1313729.8,2010-05-03,dummy,27
1686010.0,2010-05-11,dummy,27
1842465.8,2010-05-14,dummy,27
1836595.6,2010-05-21,dummy,27
1962468.6,2010-05-28,dummy,27
1908036.6,2010-06-08,dummy,27
1887182.2,2010-06-18,dummy,27
1962625.0,2010-06-25,dummy,27
1939458.9,2010-07-05,dummy,27
1880691.6,2010-07-16,dummy,27
1808250.8,2010-07-23,dummy,27
1816489.5,2010-07-30,dummy,27
1707662.9,2010-08-10,dummy,27
1864436.1,2010-08-13,dummy,27
1936878.5,2010-08-20,dummy,27
1870684.2,2010-08-27,dummy,27
1955814.1,2010-09-04,dummy,27
2119163.0,2010-09-07,dummy,27
1629978.5,2010-09-17,dummy,27
1597002.8,2010-09-24,dummy,27
1913494.8,2010-10-09,dummy,27
2139733.8,2010-10-12,dummy,27
1728388.2,2010-10-15,dummy,27
1693935.2,2010-10-22,dummy,27
1688955.5,2010-10-29,dummy,27
1873812.9,2010-11-06,dummy,27
1704785.8,2010-11-19,dummy,27
2627910.8,2010-11-26,dummy,27
1745362.8,2010-12-02,dummy,27
1925113.1,2010-12-03,dummy,27
1828010.2,2010-12-11,dummy,27
2350098.2,2010-12-17,dummy,27
3078162.0,2010-12-24,dummy,27
1440963.0,2010-12-31,dummy,27
1628868.2,2011-01-04,dummy,27
1949983.9,2011-01-07,dummy,27
1532308.6,2011-01-14,dummy,27
1517029.9,2011-01-21,dummy,27
1421111.5,2011-01-28,dummy,27
1511717.5,2011-02-09,dummy,27
1806924.8,2011-02-12,dummy,27
1709365.2,2011-02-18,dummy,27
1688935.8,2011-02-25,dummy,27
2053708.0,2011-03-06,dummy,27
1624539.2,2011-03-18,dummy,27
1554651.1,2011-03-25,dummy,27
1628100.8,2011-04-02,dummy,27
1656130.6,2011-04-03,dummy,27
1621109.2,2011-04-11,dummy,27
1727175.6,2011-04-15,dummy,27
1921655.5,2011-04-22,dummy,27
1642074.6,2011-04-29,dummy,27
1747289.5,2011-05-08,dummy,27
1763545.4,2011-05-13,dummy,27
1725268.5,2011-05-20,dummy,27
1820723.1,2011-05-27,dummy,27
1757042.0,2011-06-05,dummy,27
1814740.1,2011-06-17,dummy,27
1811455.1,2011-06-24,dummy,27
1568159.5,2011-07-01,dummy,27
1672339.2,2011-07-10,dummy,27
1762155.8,2011-07-15,dummy,27
1754879.5,2011-07-22,dummy,27
1744879.0,2011-07-29,dummy,27
1689844.1,2011-08-04,dummy,27
2000055.2,2011-08-07,dummy,27
1781905.2,2011-08-19,dummy,27
2034400.8,2011-08-26,dummy,27
1911470.9,2011-09-09,dummy,27
2014666.0,2011-09-12,dummy,27
1613773.9,2011-09-16,dummy,27
1606208.6,2011-09-23,dummy,27
1599626.2,2011-09-30,dummy,27
1817914.8,2011-10-06,dummy,27
1682652.5,2011-10-14,dummy,27
1689591.5,2011-10-21,dummy,27
1710372.4,2011-10-28,dummy,27
1636224.8,2011-11-02,dummy,27
1613259.8,2011-11-03,dummy,27
1800728.1,2011-11-11,dummy,27
1723739.5,2011-11-18,dummy,27
2504400.8,2011-11-25,dummy,27
1758438.0,2011-12-08,dummy,27
2205919.8,2011-12-16,dummy,27
2739019.8,2011-12-23,dummy,27
1650604.6,2011-12-30,dummy,27
1900638.6,2012-01-06,dummy,27
1492399.1,2012-01-13,dummy,27
1542131.0,2012-01-20,dummy,27
1263534.9,2012-01-27,dummy,27
1509323.1,2012-02-03,dummy,27
1606221.5,2012-02-17,dummy,27
1648602.4,2012-02-24,dummy,27
1564246.0,2012-03-02,dummy,27
1705810.9,2012-03-08,dummy,27
1635984.1,2012-03-16,dummy,27
1620839.4,2012-03-23,dummy,27
1615494.1,2012-03-30,dummy,27
1669388.5,2012-04-05,dummy,27
1650405.2,2012-04-13,dummy,27
1639999.5,2012-04-20,dummy,27
1565498.9,2012-04-27,dummy,27
1591816.9,2012-05-10,dummy,27
1707158.9,2012-05-18,dummy,27
1818906.8,2012-05-25,dummy,27
1535287.4,2012-06-01,dummy,27
1899013.4,2012-06-04,dummy,27
2062224.9,2012-06-07,dummy,27
1773500.5,2012-06-15,dummy,27
1837884.8,2012-06-22,dummy,27
1842555.4,2012-06-29,dummy,27
1840955.2,2012-07-09,dummy,27
1755889.5,2012-07-13,dummy,27
1730913.6,2012-07-20,dummy,27
1625883.8,2012-07-27,dummy,27
1764756.2,2012-08-06,dummy,27
1735339.6,2012-08-17,dummy,27
1780443.4,2012-08-24,dummy,27
1731935.4,2012-08-31,dummy,27
1607343.4,2012-09-03,dummy,27
1519604.5,2012-09-14,dummy,27
1557485.8,2012-09-21,dummy,27
1203080.4,2010-01-10,dummy,28
1441559.4,2010-02-04,dummy,28
1399960.1,2010-02-07,dummy,28
1491300.4,2010-02-19,dummy,28
1542173.4,2010-02-26,dummy,28
1523410.8,2010-03-09,dummy,28
1447916.2,2010-03-12,dummy,28
1279819.4,2010-03-19,dummy,28
1245268.8,2010-03-26,dummy,28
1543678.0,2010-04-06,dummy,28
1268240.6,2010-04-16,dummy,28
1244177.2,2010-04-23,dummy,28
1186971.0,2010-04-30,dummy,28
1672352.2,2010-05-02,dummy,28
1608435.5,2010-05-03,dummy,28
1501663.2,2010-05-11,dummy,28
1245898.8,2010-05-14,dummy,28
1217923.8,2010-05-21,dummy,28
1176588.2,2010-05-28,dummy,28
1523101.4,2010-06-08,dummy,28
1267619.0,2010-06-18,dummy,28
1231025.1,2010-06-25,dummy,28
1532893.2,2010-07-05,dummy,28
1225336.4,2010-07-16,dummy,28
1205885.0,2010-07-23,dummy,28
1150204.8,2010-07-30,dummy,28
1334571.9,2010-08-10,dummy,28
1218688.1,2010-08-13,dummy,28
1195897.6,2010-08-20,dummy,28
1191585.9,2010-08-27,dummy,28
1382359.2,2010-09-04,dummy,28
1340293.9,2010-09-07,dummy,28
1159812.4,2010-09-17,dummy,28
1111797.2,2010-09-24,dummy,28
1246062.1,2010-10-09,dummy,28
1466164.5,2010-10-12,dummy,28
1158063.0,2010-10-15,dummy,28
1120619.4,2010-10-22,dummy,28
1231688.5,2010-10-29,dummy,28
1348995.1,2010-11-06,dummy,28
1179315.8,2010-11-19,dummy,28
1937033.5,2010-11-26,dummy,28
1558968.5,2010-12-02,dummy,28
1326877.1,2010-12-03,dummy,28
1266460.5,2010-12-11,dummy,28
1510443.6,2010-12-17,dummy,28
2026026.4,2010-12-24,dummy,28
1090558.6,2010-12-31,dummy,28
1336838.4,2011-01-04,dummy,28
1319054.6,2011-01-07,dummy,28
1098286.6,2011-01-14,dummy,28
1079669.1,2011-01-21,dummy,28
1127859.8,2011-01-28,dummy,28
1468871.5,2011-02-09,dummy,28
1368130.4,2011-02-12,dummy,28
1514828.9,2011-02-18,dummy,28
1311796.9,2011-02-25,dummy,28
1403779.2,2011-03-06,dummy,28
1286413.8,2011-03-18,dummy,28
1201059.8,2011-03-25,dummy,28
1564897.4,2011-04-02,dummy,28
1723736.9,2011-04-03,dummy,28
1576654.6,2011-04-11,dummy,28
1240126.1,2011-04-15,dummy,28
1297452.0,2011-04-22,dummy,28
1222367.9,2011-04-29,dummy,28
1523870.9,2011-05-08,dummy,28
1253316.2,2011-05-13,dummy,28
1151282.2,2011-05-20,dummy,28
1160044.0,2011-05-27,dummy,28
1515890.4,2011-06-05,dummy,28
1268503.5,2011-06-17,dummy,28
1208809.4,2011-06-24,dummy,28
1402902.5,2011-07-01,dummy,28
1557314.6,2011-07-10,dummy,28
1197373.1,2011-07-15,dummy,28
1165870.5,2011-07-22,dummy,28
1114530.2,2011-07-29,dummy,28
1414713.5,2011-08-04,dummy,28
1459655.9,2011-08-07,dummy,28
1200019.8,2011-08-19,dummy,28
1166479.5,2011-08-26,dummy,28
1310087.0,2011-09-09,dummy,28
1467024.2,2011-09-12,dummy,28
1159212.1,2011-09-16,dummy,28
1109105.9,2011-09-23,dummy,28
1120731.8,2011-09-30,dummy,28
1339972.9,2011-10-06,dummy,28
1220985.0,2011-10-14,dummy,28
1203172.0,2011-10-21,dummy,28
1242746.0,2011-10-28,dummy,28
1397301.4,2011-11-02,dummy,28
1380836.4,2011-11-03,dummy,28
1402655.0,2011-11-11,dummy,28
1255081.2,2011-11-18,dummy,28
1929738.2,2011-11-25,dummy,28
1218765.0,2011-12-08,dummy,28
1429954.6,2011-12-16,dummy,28
1796203.5,2011-12-23,dummy,28
1270036.5,2011-12-30,dummy,28
1245481.0,2012-01-06,dummy,28
1161190.2,2012-01-13,dummy,28
1129540.5,2012-01-20,dummy,28
1132948.5,2012-01-27,dummy,28
1451740.6,2012-02-03,dummy,28
1501503.6,2012-02-17,dummy,28
1323487.9,2012-02-24,dummy,28
1531599.5,2012-03-02,dummy,28
1376520.1,2012-03-08,dummy,28
1337875.5,2012-03-16,dummy,28
1216059.4,2012-03-23,dummy,28
1209524.1,2012-03-30,dummy,28
1450628.9,2012-04-05,dummy,28
1290685.0,2012-04-13,dummy,28
1180797.2,2012-04-20,dummy,28
1170456.1,2012-04-27,dummy,28
1462941.0,2012-05-10,dummy,28
1213310.5,2012-05-18,dummy,28
1151214.4,2012-05-25,dummy,28
1466046.1,2012-06-01,dummy,28
1559592.8,2012-06-04,dummy,28
1500863.5,2012-06-07,dummy,28
1229761.0,2012-06-15,dummy,28
1180671.5,2012-06-22,dummy,28
1129032.0,2012-06-29,dummy,28
1469694.0,2012-07-09,dummy,28
1179915.0,2012-07-13,dummy,28
1149427.5,2012-07-20,dummy,28
1135035.1,2012-07-27,dummy,28
1440687.8,2012-08-06,dummy,28
1184198.4,2012-08-17,dummy,28
1199309.6,2012-08-24,dummy,28
1227118.8,2012-08-31,dummy,28
1680764.0,2012-09-03,dummy,28
1124660.8,2012-09-14,dummy,28
1135340.2,2012-09-21,dummy,28
474698.0,2010-01-10,dummy,29
599629.25,2010-02-04,dummy,29
581473.56,2010-02-07,dummy,29
542399.06,2010-02-19,dummy,29
488417.62,2010-02-26,dummy,29
579272.4,2010-03-09,dummy,29
642678.5,2010-03-12,dummy,29
496851.6,2010-03-19,dummy,29
552985.3,2010-03-26,dummy,29
588017.7,2010-04-06,dummy,29
509100.84,2010-04-16,dummy,29
505329.66,2010-04-23,dummy,29
501013.47,2010-04-30,dummy,29
538634.44,2010-05-02,dummy,29
535087.94,2010-05-03,dummy,29
