y,ds,sku,agency
6676.0,2015-12-01,SKU_01,Agency_58
4436.0,2016-01-01,SKU_01,Agency_58
4930.0,2016-02-01,SKU_01,Agency_58
6412.0,2016-03-01,SKU_01,Agency_58
6680.0,2016-04-01,SKU_01,Agency_58
6996.0,2016-05-01,SKU_01,Agency_58
6388.0,2016-06-01,SKU_01,Agency_58
6650.0,2016-07-01,SKU_01,Agency_58
6020.0,2016-08-01,SKU_01,Agency_58
7052.0,2016-09-01,SKU_01,Agency_58
5464.0,2016-10-01,SKU_01,Agency_58
5904.0,2016-11-01,SKU_01,Agency_58
8860.0,2016-12-01,SKU_01,Agency_58
5640.0,2017-01-01,SKU_01,Agency_58
5360.0,2017-02-01,SKU_01,Agency_58
7690.0,2017-03-01,SKU_01,Agency_58
7830.0,2017-04-01,SKU_01,Agency_58
10250.0,2017-05-01,SKU_01,Agency_58
26.55,2013-01-01,SKU_07,Agency_58
44.25,2013-02-01,SKU_07,Agency_58
42.94,2013-03-01,SKU_07,Agency_58
48.22,2013-04-01,SKU_07,Agency_58
49.56,2013-05-01,SKU_07,Agency_58
47.78,2013-06-01,SKU_07,Agency_58
46.03,2013-07-01,SKU_07,Agency_58
48.7,2013-08-01,SKU_07,Agency_58
41.6,2013-09-01,SKU_07,Agency_58
84.06,2013-10-01,SKU_07,Agency_58
26.11,2013-11-01,SKU_07,Agency_58
57.1,2013-12-01,SKU_07,Agency_58
37.16,2014-01-01,SKU_07,Agency_58
42.03,2014-02-01,SKU_07,Agency_58
45.12,2014-03-01,SKU_07,Agency_58
39.8,2014-04-01,SKU_07,Agency_58
36.72,2014-05-01,SKU_07,Agency_58
30.53,2014-06-01,SKU_07,Agency_58
20.36,2014-07-01,SKU_07,Agency_58
23.45,2014-08-01,SKU_07,Agency_58
31.42,2014-09-01,SKU_07,Agency_58
30.1,2014-10-01,SKU_07,Agency_58
31.86,2014-11-01,SKU_07,Agency_58
30.1,2014-12-01,SKU_07,Agency_58
26.55,2015-01-01,SKU_07,Agency_58
27.44,2015-02-01,SKU_07,Agency_58
43.8,2015-03-01,SKU_07,Agency_58
40.72,2015-04-01,SKU_07,Agency_58
43.38,2015-05-01,SKU_07,Agency_58
36.72,2015-06-01,SKU_07,Agency_58
40.72,2015-07-01,SKU_07,Agency_58
48.7,2015-08-01,SKU_07,Agency_58
42.94,2015-09-01,SKU_07,Agency_58
48.7,2015-10-01,SKU_07,Agency_58
49.12,2015-11-01,SKU_07,Agency_58
51.78,2015-12-01,SKU_07,Agency_58
36.28,2016-01-01,SKU_07,Agency_58
42.47,2016-02-01,SKU_07,Agency_58
30.53,2016-03-01,SKU_07,Agency_58
64.2,2016-04-01,SKU_07,Agency_58
63.28,2016-05-01,SKU_07,Agency_58
54.44,2016-06-01,SKU_07,Agency_58
51.78,2016-07-01,SKU_07,Agency_58
55.75,2016-08-01,SKU_07,Agency_58
56.2,2016-09-01,SKU_07,Agency_58
80.06,2016-10-01,SKU_07,Agency_58
53.1,2016-11-01,SKU_07,Agency_58
45.12,2016-12-01,SKU_07,Agency_58
35.4,2017-01-01,SKU_07,Agency_58
34.97,2017-02-01,SKU_07,Agency_58
56.62,2017-03-01,SKU_07,Agency_58
36.72,2017-04-01,SKU_07,Agency_58
61.06,2017-05-01,SKU_07,Agency_58
335.0,2013-01-01,SKU_03,Agency_60
447.0,2013-02-01,SKU_03,Agency_60
968.0,2013-03-01,SKU_03,Agency_60
580.0,2013-04-01,SKU_03,Agency_60
689.0,2013-05-01,SKU_03,Agency_60
606.5,2013-06-01,SKU_03,Agency_60
694.5,2013-07-01,SKU_03,Agency_60
735.5,2013-08-01,SKU_03,Agency_60
668.0,2013-09-01,SKU_03,Agency_60
953.0,2013-10-01,SKU_03,Agency_60
531.0,2013-11-01,SKU_03,Agency_60
620.5,2013-12-01,SKU_03,Agency_60
426.8,2014-01-01,SKU_03,Agency_60
424.8,2014-02-01,SKU_03,Agency_60
471.5,2014-03-01,SKU_03,Agency_60
1030.0,2014-04-01,SKU_03,Agency_60
406.0,2014-05-01,SKU_03,Agency_60
461.5,2014-06-01,SKU_03,Agency_60
493.5,2014-07-01,SKU_03,Agency_60
532.5,2014-08-01,SKU_03,Agency_60
422.0,2014-09-01,SKU_03,Agency_60
554.0,2014-10-01,SKU_03,Agency_60
261.0,2014-11-01,SKU_03,Agency_60
514.0,2014-12-01,SKU_03,Agency_60
306.0,2015-01-01,SKU_03,Agency_60
244.1,2015-02-01,SKU_03,Agency_60
403.8,2015-03-01,SKU_03,Agency_60
436.2,2015-04-01,SKU_03,Agency_60
317.5,2015-05-01,SKU_03,Agency_60
253.2,2015-06-01,SKU_03,Agency_60
315.5,2015-07-01,SKU_03,Agency_60
338.8,2015-08-01,SKU_03,Agency_60
386.2,2015-09-01,SKU_03,Agency_60
294.5,2015-10-01,SKU_03,Agency_60
264.2,2015-11-01,SKU_03,Agency_60
317.0,2015-12-01,SKU_03,Agency_60
162.6,2016-01-01,SKU_03,Agency_60
333.5,2016-02-01,SKU_03,Agency_60
579.5,2016-03-01,SKU_03,Agency_60
516.5,2016-04-01,SKU_03,Agency_60
505.5,2016-05-01,SKU_03,Agency_60
375.2,2016-06-01,SKU_03,Agency_60
341.5,2016-07-01,SKU_03,Agency_60
399.5,2016-08-01,SKU_03,Agency_60
522.5,2016-09-01,SKU_03,Agency_60
444.2,2016-10-01,SKU_03,Agency_60
305.2,2016-11-01,SKU_03,Agency_60
534.5,2016-12-01,SKU_03,Agency_60
282.2,2017-01-01,SKU_03,Agency_60
298.2,2017-02-01,SKU_03,Agency_60
343.8,2017-03-01,SKU_03,Agency_60
425.2,2017-04-01,SKU_03,Agency_60
393.0,2017-05-01,SKU_03,Agency_60
5.582,2013-01-01,SKU_03,Agency_36
10.15,2013-02-01,SKU_03,Agency_36
17.69,2013-03-01,SKU_03,Agency_36
9.56,2013-04-01,SKU_03,Agency_36
17.6,2013-05-01,SKU_03,Agency_36
15.82,2013-06-01,SKU_03,Agency_36
17.84,2013-07-01,SKU_03,Agency_36
12.52,2013-08-01,SKU_03,Agency_36
10.914,2013-09-01,SKU_03,Agency_36
12.18,2013-10-01,SKU_03,Agency_36
11.42,2013-11-01,SKU_03,Agency_36
7.613,2013-12-01,SKU_03,Agency_36
5.92,2014-01-01,SKU_03,Agency_36
7.19,2014-02-01,SKU_03,Agency_36
2.877,2014-03-01,SKU_03,Agency_36
6.176,2014-04-01,SKU_03,Agency_36
11.0,2014-05-01,SKU_03,Agency_36
5.668,2014-06-01,SKU_03,Agency_36
15.23,2014-07-01,SKU_03,Agency_36
13.37,2014-08-01,SKU_03,Agency_36
16.25,2014-09-01,SKU_03,Agency_36
11.42,2014-10-01,SKU_03,Agency_36
11.0,2014-11-01,SKU_03,Agency_36
12.1,2014-12-01,SKU_03,Agency_36
6.26,2015-01-01,SKU_03,Agency_36
10.49,2015-02-01,SKU_03,Agency_36
13.195,2015-03-01,SKU_03,Agency_36
9.305,2015-04-01,SKU_03,Agency_36
9.22,2015-05-01,SKU_03,Agency_36
7.36,2015-06-01,SKU_03,Agency_36
8.29,2015-07-01,SKU_03,Agency_36
14.05,2015-08-01,SKU_03,Agency_36
12.945,2015-09-01,SKU_03,Agency_36
16.08,2015-10-01,SKU_03,Agency_36
14.05,2015-11-01,SKU_03,Agency_36
8.2,2015-12-01,SKU_03,Agency_36
5.836,2016-01-01,SKU_03,Agency_36
7.445,2016-02-01,SKU_03,Agency_36
11.0,2016-03-01,SKU_03,Agency_36
10.58,2016-04-01,SKU_03,Agency_36
11.0,2016-05-01,SKU_03,Agency_36
6.176,2016-06-01,SKU_03,Agency_36
11.25,2016-07-01,SKU_03,Agency_36
8.97,2016-08-01,SKU_03,Agency_36
5.414,2016-09-01,SKU_03,Agency_36
6.863,2016-10-01,SKU_03,Agency_36
12.71,2016-11-01,SKU_03,Agency_36
7.203,2016-12-01,SKU_03,Agency_36
1.61,2017-01-01,SKU_03,Agency_36
6.863,2017-02-01,SKU_03,Agency_36
12.695,2017-03-01,SKU_03,Agency_36
8.04,2017-04-01,SKU_03,Agency_36
11.59,2017-05-01,SKU_03,Agency_36
229.8,2013-01-01,SKU_03,Agency_58
273.2,2013-02-01,SKU_03,Agency_58
371.2,2013-03-01,SKU_03,Agency_58
298.5,2013-04-01,SKU_03,Agency_58
370.8,2013-05-01,SKU_03,Agency_58
497.5,2013-06-01,SKU_03,Agency_58
424.5,2013-07-01,SKU_03,Agency_58
471.2,2013-08-01,SKU_03,Agency_58
607.0,2013-09-01,SKU_03,Agency_58
512.5,2013-10-01,SKU_03,Agency_58
305.0,2013-11-01,SKU_03,Agency_58
376.5,2013-12-01,SKU_03,Agency_58
312.2,2014-01-01,SKU_03,Agency_58
303.5,2014-02-01,SKU_03,Agency_58
415.8,2014-03-01,SKU_03,Agency_58
353.0,2014-04-01,SKU_03,Agency_58
303.5,2014-05-01,SKU_03,Agency_58
308.0,2014-06-01,SKU_03,Agency_58
341.2,2014-07-01,SKU_03,Agency_58
332.5,2014-08-01,SKU_03,Agency_58
350.5,2014-09-01,SKU_03,Agency_58
271.0,2014-10-01,SKU_03,Agency_58
277.8,2014-11-01,SKU_03,Agency_58
441.8,2014-12-01,SKU_03,Agency_58
382.5,2015-01-01,SKU_03,Agency_58
247.2,2015-02-01,SKU_03,Agency_58
245.1,2015-03-01,SKU_03,Agency_58
279.5,2015-04-01,SKU_03,Agency_58
259.5,2015-05-01,SKU_03,Agency_58
207.9,2015-06-01,SKU_03,Agency_58
200.6,2015-07-01,SKU_03,Agency_58
197.6,2015-08-01,SKU_03,Agency_58
213.5,2015-09-01,SKU_03,Agency_58
168.8,2015-10-01,SKU_03,Agency_58
227.9,2015-11-01,SKU_03,Agency_58
171.5,2015-12-01,SKU_03,Agency_58
143.2,2016-01-01,SKU_03,Agency_58
192.5,2016-02-01,SKU_03,Agency_58
338.2,2016-03-01,SKU_03,Agency_58
267.5,2016-04-01,SKU_03,Agency_58
308.0,2016-05-01,SKU_03,Agency_58
342.0,2016-06-01,SKU_03,Agency_58
366.5,2016-07-01,SKU_03,Agency_58
303.2,2016-08-01,SKU_03,Agency_58
469.2,2016-09-01,SKU_03,Agency_58
542.0,2016-10-01,SKU_03,Agency_58
280.5,2016-11-01,SKU_03,Agency_58
313.8,2016-12-01,SKU_03,Agency_58
202.2,2017-01-01,SKU_03,Agency_58
186.5,2017-02-01,SKU_03,Agency_58
251.9,2017-03-01,SKU_03,Agency_58
227.9,2017-04-01,SKU_03,Agency_58
223.1,2017-05-01,SKU_03,Agency_58
35.84,2013-01-01,SKU_07,Agency_60
56.2,2013-02-01,SKU_07,Agency_60
70.8,2013-03-01,SKU_07,Agency_60
69.5,2013-04-01,SKU_07,Agency_60
79.2,2013-05-01,SKU_07,Agency_60
69.5,2013-06-01,SKU_07,Agency_60
69.5,2013-07-01,SKU_07,Agency_60
73.44,2013-08-01,SKU_07,Agency_60
85.9,2013-09-01,SKU_07,Agency_60
72.56,2013-10-01,SKU_07,Agency_60
20.8,2013-11-01,SKU_07,Agency_60
96.94,2013-12-01,SKU_07,Agency_60
73.9,2014-01-01,SKU_07,Agency_60
66.4,2014-02-01,SKU_07,Agency_60
77.44,2014-03-01,SKU_07,Agency_60
63.72,2014-04-01,SKU_07,Agency_60
63.28,2014-05-01,SKU_07,Agency_60
78.3,2014-06-01,SKU_07,Agency_60
56.62,2014-07-01,SKU_07,Agency_60
55.75,2014-08-01,SKU_07,Agency_60
61.94,2014-09-01,SKU_07,Agency_60
70.4,2014-10-01,SKU_07,Agency_60
57.97,2014-11-01,SKU_07,Agency_60
105.75,2014-12-01,SKU_07,Agency_60
72.56,2015-01-01,SKU_07,Agency_60
65.5,2015-02-01,SKU_07,Agency_60
104.44,2015-03-01,SKU_07,Agency_60
93.8,2015-04-01,SKU_07,Agency_60
69.0,2015-05-01,SKU_07,Agency_60
72.56,2015-06-01,SKU_07,Agency_60
68.1,2015-07-01,SKU_07,Agency_60
69.0,2015-08-01,SKU_07,Agency_60
72.56,2015-09-01,SKU_07,Agency_60
77.0,2015-10-01,SKU_07,Agency_60
80.06,2015-11-01,SKU_07,Agency_60
80.56,2015-12-01,SKU_07,Agency_60
65.5,2016-01-01,SKU_07,Agency_60
49.56,2016-02-01,SKU_07,Agency_60
57.1,2016-03-01,SKU_07,Agency_60
91.6,2016-04-01,SKU_07,Agency_60
111.06,2016-05-01,SKU_07,Agency_60
93.4,2016-06-01,SKU_07,Agency_60
85.9,2016-07-01,SKU_07,Agency_60
90.25,2016-08-01,SKU_07,Agency_60
71.7,2016-09-01,SKU_07,Agency_60
111.06,2016-10-01,SKU_07,Agency_60
66.4,2016-11-01,SKU_07,Agency_60
78.75,2016-12-01,SKU_07,Agency_60
42.47,2017-01-01,SKU_07,Agency_60
92.06,2017-02-01,SKU_07,Agency_60
77.9,2017-03-01,SKU_07,Agency_60
66.8,2017-04-01,SKU_07,Agency_60
65.06,2017-05-01,SKU_07,Agency_60
44.22,2013-01-01,SKU_04,Agency_29
32.22,2013-02-01,SKU_04,Agency_29
39.25,2013-03-01,SKU_04,Agency_29
31.38,2013-04-01,SKU_04,Agency_29
26.64,2013-05-01,SKU_04,Agency_29
30.22,2013-06-01,SKU_04,Agency_29
38.03,2013-07-01,SKU_04,Agency_29
26.64,2013-08-01,SKU_04,Agency_29
18.4,2013-09-01,SKU_04,Agency_29
26.14,2013-10-01,SKU_04,Agency_29
22.3,2013-11-01,SKU_04,Agency_29
41.78,2013-12-01,SKU_04,Agency_29
30.61,2014-01-01,SKU_04,Agency_29
31.62,2014-02-01,SKU_04,Agency_29
27.16,2014-03-01,SKU_04,Agency_29
25.62,2014-04-01,SKU_04,Agency_29
21.92,2014-05-01,SKU_04,Agency_29
17.7,2014-06-01,SKU_04,Agency_29
28.5,2014-07-01,SKU_04,Agency_29
20.95,2014-08-01,SKU_04,Agency_29
17.89,2014-09-01,SKU_04,Agency_29
19.11,2014-10-01,SKU_04,Agency_29
19.48,2014-11-01,SKU_04,Agency_29
31.56,2014-12-01,SKU_04,Agency_29
27.8,2015-01-01,SKU_04,Agency_29
32.6,2015-02-01,SKU_04,Agency_29
47.88,2015-03-01,SKU_04,Agency_29
39.16,2015-04-01,SKU_04,Agency_29
30.8,2015-05-01,SKU_04,Agency_29
33.28,2015-06-01,SKU_04,Agency_29
43.97,2015-07-01,SKU_04,Agency_29
34.75,2015-08-01,SKU_04,Agency_29
35.1,2015-09-01,SKU_04,Agency_29
18.4,2015-10-01,SKU_04,Agency_29
39.3,2015-11-01,SKU_04,Agency_29
47.22,2015-12-01,SKU_04,Agency_29
38.1,2016-01-01,SKU_04,Agency_29
27.92,2016-02-01,SKU_04,Agency_29
36.5,2016-03-01,SKU_04,Agency_29
33.34,2016-04-01,SKU_04,Agency_29
24.47,2016-05-01,SKU_04,Agency_29
38.4,2016-06-01,SKU_04,Agency_29
39.1,2016-07-01,SKU_04,Agency_29
30.28,2016-08-01,SKU_04,Agency_29
25.44,2016-09-01,SKU_04,Agency_29
21.36,2016-10-01,SKU_04,Agency_29
20.27,2016-11-01,SKU_04,Agency_29
38.2,2016-12-01,SKU_04,Agency_29
29.97,2017-01-01,SKU_04,Agency_29
33.66,2017-02-01,SKU_04,Agency_29
37.16,2017-03-01,SKU_04,Agency_29
31.95,2017-04-01,SKU_04,Agency_29
37.06,2017-05-01,SKU_04,Agency_29
9500.0,2013-01-01,SKU_01,Agency_60
10710.0,2013-02-01,SKU_01,Agency_60
11850.0,2013-03-01,SKU_01,Agency_60
12530.0,2013-04-01,SKU_01,Agency_60
13600.0,2013-05-01,SKU_01,Agency_60
11600.0,2013-06-01,SKU_01,Agency_60
11330.0,2013-07-01,SKU_01,Agency_60
11704.0,2013-08-01,SKU_01,Agency_60
9816.0,2013-09-01,SKU_01,Agency_60
11680.0,2013-10-01,SKU_01,Agency_60
10820.0,2013-11-01,SKU_01,Agency_60
13690.0,2013-12-01,SKU_01,Agency_60
9816.0,2014-01-01,SKU_01,Agency_60
11910.0,2014-02-01,SKU_01,Agency_60
13210.0,2014-03-01,SKU_01,Agency_60
14870.0,2014-04-01,SKU_01,Agency_60
12504.0,2014-05-01,SKU_01,Agency_60
11840.0,2014-06-01,SKU_01,Agency_60
10730.0,2014-07-01,SKU_01,Agency_60
12090.0,2014-08-01,SKU_01,Agency_60
11576.0,2014-09-01,SKU_01,Agency_60
10504.0,2014-10-01,SKU_01,Agency_60
10696.0,2014-11-01,SKU_01,Agency_60
12770.0,2014-12-01,SKU_01,Agency_60
10424.0,2015-01-01,SKU_01,Agency_60
11180.0,2015-02-01,SKU_01,Agency_60
14350.0,2015-03-01,SKU_01,Agency_60
14936.0,2015-04-01,SKU_01,Agency_60
12424.0,2015-05-01,SKU_01,Agency_60
12160.0,2015-06-01,SKU_01,Agency_60
12330.0,2015-07-01,SKU_01,Agency_60
12824.0,2015-08-01,SKU_01,Agency_60
12056.0,2015-09-01,SKU_01,Agency_60
10504.0,2015-10-01,SKU_01,Agency_60
10110.0,2015-11-01,SKU_01,Agency_60
12850.0,2015-12-01,SKU_01,Agency_60
9620.0,2016-01-01,SKU_01,Agency_60
8730.0,2016-02-01,SKU_01,Agency_60
11920.0,2016-03-01,SKU_01,Agency_60
13970.0,2016-04-01,SKU_01,Agency_60
14024.0,2016-05-01,SKU_01,Agency_60
11650.0,2016-06-01,SKU_01,Agency_60
12570.0,2016-07-01,SKU_01,Agency_60
11850.0,2016-08-01,SKU_01,Agency_60
11580.0,2016-09-01,SKU_01,Agency_60
10270.0,2016-10-01,SKU_01,Agency_60
11230.0,2016-11-01,SKU_01,Agency_60
12070.0,2016-12-01,SKU_01,Agency_60
8084.0,2017-01-01,SKU_01,Agency_60
9816.0,2017-02-01,SKU_01,Agency_60
11850.0,2017-03-01,SKU_01,Agency_60
11150.0,2017-04-01,SKU_01,Agency_60
14070.0,2017-05-01,SKU_01,Agency_60
0.0,2013-01-01,SKU_21,Agency_25
0.0,2013-02-01,SKU_21,Agency_25
0.0,2013-03-01,SKU_21,Agency_25
0.0,2013-04-01,SKU_21,Agency_25
0.0,2013-05-01,SKU_21,Agency_25
0.0,2013-06-01,SKU_21,Agency_25
0.0,2013-07-01,SKU_21,Agency_25
0.0,2013-08-01,SKU_21,Agency_25
0.0,2013-09-01,SKU_21,Agency_25
0.0,2013-10-01,SKU_21,Agency_25
0.0,2013-11-01,SKU_21,Agency_25
0.0,2013-12-01,SKU_21,Agency_25
0.0,2014-01-01,SKU_21,Agency_25
0.0,2014-02-01,SKU_21,Agency_25
0.0,2014-03-01,SKU_21,Agency_25
0.0,2014-04-01,SKU_21,Agency_25
0.0,2014-05-01,SKU_21,Agency_25
0.0,2014-06-01,SKU_21,Agency_25
0.0,2014-07-01,SKU_21,Agency_25
0.0,2014-08-01,SKU_21,Agency_25
0.0,2014-09-01,SKU_21,Agency_25
0.0,2014-10-01,SKU_21,Agency_25
0.0,2014-11-01,SKU_21,Agency_25
0.0,2014-12-01,SKU_21,Agency_25
0.0,2015-01-01,SKU_21,Agency_25
0.0,2015-02-01,SKU_21,Agency_25
0.0,2015-03-01,SKU_21,Agency_25
0.0,2015-04-01,SKU_21,Agency_25
0.0,2015-05-01,SKU_21,Agency_25
0.0,2015-06-01,SKU_21,Agency_25
0.0,2015-07-01,SKU_21,Agency_25
0.0,2015-08-01,SKU_21,Agency_25
0.0,2015-09-01,SKU_21,Agency_25
0.0,2015-10-01,SKU_21,Agency_25
0.0,2015-11-01,SKU_21,Agency_25
0.0,2015-12-01,SKU_21,Agency_25
0.0,2016-01-01,SKU_21,Agency_25
0.0,2016-02-01,SKU_21,Agency_25
0.0,2016-03-01,SKU_21,Agency_25
0.0,2016-04-01,SKU_21,Agency_25
0.0,2016-05-01,SKU_21,Agency_25
0.0,2016-06-01,SKU_21,Agency_25
0.0,2016-07-01,SKU_21,Agency_25
0.0,2016-08-01,SKU_21,Agency_25
0.0,2016-09-01,SKU_21,Agency_25
0.0,2016-10-01,SKU_21,Agency_25
0.0,2016-11-01,SKU_21,Agency_25
1.183,2016-12-01,SKU_21,Agency_25
0.0639,2017-01-01,SKU_21,Agency_25
0.0958,2017-02-01,SKU_21,Agency_25
0.0639,2017-03-01,SKU_21,Agency_25
0.2876,2017-04-01,SKU_21,Agency_25
0.3833,2017-05-01,SKU_21,Agency_25
5.027,2013-01-01,SKU_22,Agency_36
6.133,2013-02-01,SKU_22,Agency_36
10.734,2013-03-01,SKU_22,Agency_36
6.645,2013-04-01,SKU_22,Agency_36
10.65,2013-05-01,SKU_22,Agency_36
12.19,2013-06-01,SKU_22,Agency_36
11.414,2013-07-01,SKU_22,Agency_36
13.63,2013-08-01,SKU_22,Agency_36
12.44,2013-09-01,SKU_22,Agency_36
9.625,2013-10-01,SKU_22,Agency_36
7.84,2013-11-01,SKU_22,Agency_36
10.82,2013-12-01,SKU_22,Agency_36
9.54,2014-01-01,SKU_22,Agency_36
12.52,2014-02-01,SKU_22,Agency_36
9.12,2014-03-01,SKU_22,Agency_36
16.11,2014-04-01,SKU_22,Agency_36
20.11,2014-05-01,SKU_22,Agency_36
18.14,2014-06-01,SKU_22,Agency_36
17.55,2014-07-01,SKU_22,Agency_36
14.99,2014-08-01,SKU_22,Agency_36
12.61,2014-09-01,SKU_22,Agency_36
10.82,2014-10-01,SKU_22,Agency_36
9.03,2014-11-01,SKU_22,Agency_36
12.95,2014-12-01,SKU_22,Agency_36
8.01,2015-01-01,SKU_22,Agency_36
8.35,2015-02-01,SKU_22,Agency_36
12.61,2015-03-01,SKU_22,Agency_36
10.91,2015-04-01,SKU_22,Agency_36
8.35,2015-05-01,SKU_22,Agency_36
9.97,2015-06-01,SKU_22,Agency_36
10.99,2015-07-01,SKU_22,Agency_36
1.022,2015-08-01,SKU_22,Agency_36
0.0,2015-09-01,SKU_22,Agency_36
0.0,2015-10-01,SKU_22,Agency_36
5.965,2015-11-01,SKU_22,Agency_36
8.6,2015-12-01,SKU_22,Agency_36
5.28,2016-01-01,SKU_22,Agency_36
8.52,2016-02-01,SKU_22,Agency_36
7.07,2016-03-01,SKU_22,Agency_36
7.754,2016-04-01,SKU_22,Agency_36
8.77,2016-05-01,SKU_22,Agency_36
13.29,2016-06-01,SKU_22,Agency_36
13.72,2016-07-01,SKU_22,Agency_36
14.92,2016-08-01,SKU_22,Agency_36
12.44,2016-09-01,SKU_22,Agency_36
14.78,2016-10-01,SKU_22,Agency_36
16.42,2016-11-01,SKU_22,Agency_36
12.914,2016-12-01,SKU_22,Agency_36
10.34,2017-01-01,SKU_22,Agency_36
11.625,2017-02-01,SKU_22,Agency_36
5.3,2017-03-01,SKU_22,Agency_36
0.0,2017-04-01,SKU_22,Agency_36
2.727,2017-05-01,SKU_22,Agency_36
38.25,2013-01-01,SKU_03,Agency_15
96.7,2013-02-01,SKU_03,Agency_15
127.0,2013-03-01,SKU_03,Agency_15
129.8,2013-04-01,SKU_03,Agency_15
226.9,2013-05-01,SKU_03,Agency_15
85.6,2013-06-01,SKU_03,Agency_15
121.94,2013-07-01,SKU_03,Agency_15
194.8,2013-08-01,SKU_03,Agency_15
170.0,2013-09-01,SKU_03,Agency_15
110.0,2013-10-01,SKU_03,Agency_15
117.0,2013-11-01,SKU_03,Agency_15
200.4,2013-12-01,SKU_03,Agency_15
66.94,2014-01-01,SKU_03,Agency_15
100.44,2014-02-01,SKU_03,Agency_15
130.0,2014-03-01,SKU_03,Agency_15
299.8,2014-04-01,SKU_03,Agency_15
78.06,2014-05-01,SKU_03,Agency_15
113.2,2014-06-01,SKU_03,Agency_15
137.1,2014-07-01,SKU_03,Agency_15
167.0,2014-08-01,SKU_03,Agency_15
122.7,2014-09-01,SKU_03,Agency_15
89.56,2014-10-01,SKU_03,Agency_15
112.7,2014-11-01,SKU_03,Agency_15
141.4,2014-12-01,SKU_03,Agency_15
93.9,2015-01-01,SKU_03,Agency_15
106.5,2015-02-01,SKU_03,Agency_15
124.9,2015-03-01,SKU_03,Agency_15
90.25,2015-04-01,SKU_03,Agency_15
141.5,2015-05-01,SKU_03,Agency_15
43.8,2015-06-01,SKU_03,Agency_15
121.5,2015-07-01,SKU_03,Agency_15
109.6,2015-08-01,SKU_03,Agency_15
100.0,2015-09-01,SKU_03,Agency_15
69.94,2015-10-01,SKU_03,Agency_15
88.7,2015-11-01,SKU_03,Agency_15
105.94,2015-12-01,SKU_03,Agency_15
43.4,2016-01-01,SKU_03,Agency_15
63.53,2016-02-01,SKU_03,Agency_15
100.44,2016-03-01,SKU_03,Agency_15
203.2,2016-04-01,SKU_03,Agency_15
206.1,2016-05-01,SKU_03,Agency_15
135.0,2016-06-01,SKU_03,Agency_15
104.94,2016-07-01,SKU_03,Agency_15
87.94,2016-08-01,SKU_03,Agency_15
106.25,2016-09-01,SKU_03,Agency_15
78.2,2016-10-01,SKU_03,Agency_15
62.53,2016-11-01,SKU_03,Agency_15
93.75,2016-12-01,SKU_03,Agency_15
65.6,2017-01-01,SKU_03,Agency_15
67.3,2017-02-01,SKU_03,Agency_15
149.6,2017-03-01,SKU_03,Agency_15
134.0,2017-04-01,SKU_03,Agency_15
188.2,2017-05-01,SKU_03,Agency_15
2654.0,2013-01-01,SKU_05,Agency_49
2614.0,2013-02-01,SKU_05,Agency_49
2758.0,2013-03-01,SKU_05,Agency_49
3388.0,2013-04-01,SKU_05,Agency_49
3626.0,2013-05-01,SKU_05,Agency_49
3192.0,2013-06-01,SKU_05,Agency_49
3202.0,2013-07-01,SKU_05,Agency_49
2882.0,2013-08-01,SKU_05,Agency_49
2762.0,2013-09-01,SKU_05,Agency_49
2872.0,2013-10-01,SKU_05,Agency_49
2678.0,2013-11-01,SKU_05,Agency_49
4042.0,2013-12-01,SKU_05,Agency_49
2432.0,2014-01-01,SKU_05,Agency_49
2580.0,2014-02-01,SKU_05,Agency_49
2986.0,2014-03-01,SKU_05,Agency_49
3464.0,2014-04-01,SKU_05,Agency_49
3216.0,2014-05-01,SKU_05,Agency_49
2818.0,2014-06-01,SKU_05,Agency_49
2640.0,2014-07-01,SKU_05,Agency_49
2856.0,2014-08-01,SKU_05,Agency_49
2486.0,2014-09-01,SKU_05,Agency_49
2554.0,2014-10-01,SKU_05,Agency_49
2276.0,2014-11-01,SKU_05,Agency_49
3794.0,2014-12-01,SKU_05,Agency_49
2122.0,2015-01-01,SKU_05,Agency_49
1993.0,2015-02-01,SKU_05,Agency_49
2352.0,2015-03-01,SKU_05,Agency_49
2796.0,2015-04-01,SKU_05,Agency_49
3146.0,2015-05-01,SKU_05,Agency_49
2950.0,2015-06-01,SKU_05,Agency_49
3258.0,2015-07-01,SKU_05,Agency_49
3182.0,2015-08-01,SKU_05,Agency_49
3126.0,2015-09-01,SKU_05,Agency_49
2868.0,2015-10-01,SKU_05,Agency_49
2950.0,2015-11-01,SKU_05,Agency_49
4412.0,2015-12-01,SKU_05,Agency_49
2574.0,2016-01-01,SKU_05,Agency_49
2298.0,2016-02-01,SKU_05,Agency_49
2402.0,2016-03-01,SKU_05,Agency_49
2184.0,2016-04-01,SKU_05,Agency_49
2260.0,2016-05-01,SKU_05,Agency_49
2690.0,2016-06-01,SKU_05,Agency_49
2464.0,2016-07-01,SKU_05,Agency_49
2254.0,2016-08-01,SKU_05,Agency_49
2256.0,2016-09-01,SKU_05,Agency_49
2184.0,2016-10-01,SKU_05,Agency_49
2009.0,2016-11-01,SKU_05,Agency_49
4066.0,2016-12-01,SKU_05,Agency_49
2014.0,2017-01-01,SKU_05,Agency_49
2280.0,2017-02-01,SKU_05,Agency_49
2392.0,2017-03-01,SKU_05,Agency_49
2778.0,2017-04-01,SKU_05,Agency_49
3072.0,2017-05-01,SKU_05,Agency_49
2052.0,2013-01-01,SKU_04,Agency_58
