Date,Weekly_Sales,time_idx,Store
2010-03-26,1894743.0,8,20
2010-05-03,2119213.8,14,20
2010-03-19,1951848.4,7,20
2010-03-09,2121561.5,5,20
2010-02-26,1898194.0,4,20
2010-02-19,2161549.8,3,20
2010-02-07,2143676.8,2,20
2010-02-04,2405395.2,1,20
2010-01-10,1933719.2,0,20
2010-03-12,2416051.2,6,20
2011-05-13,2036748.5,67,20
2010-05-11,2184316.8,15,20
2010-05-21,1893736.9,17,20
2010-09-07,2107285.8,31,20
2010-09-04,2007796.2,30,20
2010-08-27,1946369.6,29,20
2010-08-20,1975374.5,28,20
2010-08-13,2071022.5,27,20
2010-08-10,2060389.2,26,20
2010-05-14,2033211.6,16,20
2010-07-30,1955896.6,25,20
2010-07-16,2031852.1,23,20
2010-07-05,2137202.5,22,20
2010-06-25,1973135.9,21,20
2010-06-18,2091903.6,20,20
2010-06-08,1910177.4,19,20
2010-05-28,2065985.0,18,20
2010-07-23,1900535.9,24,20
2011-05-20,1953416.0,68,20
2011-05-27,1944433.1,69,20
2011-06-05,2090838.5,70,20
2012-06-15,2165160.2,122,20
2012-06-07,2358055.2,121,20
2012-06-04,2565260.0,120,20
2012-06-01,1964702.0,119,20
2012-05-25,2114989.0,118,20
2012-05-18,2039222.2,117,20
2012-06-22,2060588.8,123,20
2012-05-10,2246412.0,116,20
2012-04-20,1884427.9,114,20
2012-04-13,2045396.0,113,20
2012-04-05,2163511.0,112,20
2012-03-30,2074721.8,111,20
2012-03-23,1992437.0,110,20
2012-03-16,2064991.8,109,20
2012-04-27,1886503.9,115,20
2012-03-02,2203523.2,107,20
2012-06-29,2055952.6,124,20
2012-07-13,2134680.0,126,20
2012-09-21,2028587.2,135,20
2012-07-09,2080529.0,125,20
2012-09-14,2047950.0,134,20
2012-08-31,2062481.5,132,20
2012-08-24,2005341.4,131,20
2012-08-17,2045061.2,130,20
2012-08-06,2231962.2,129,20
2012-07-27,1911559.1,128,20
2012-07-20,1970170.2,127,20
2012-09-03,2139265.5,133,20
2012-02-24,2045837.5,106,20
2012-02-17,2309025.2,105,20
2012-02-03,2148822.8,104,20
2011-09-16,1979009.5,84,20
2011-09-12,2546123.8,83,20
2011-09-09,2050542.5,82,20
2011-08-26,1933577.2,81,20
2011-08-19,1990017.9,80,20
2011-08-07,2123787.8,79,20
2011-09-23,1888119.8,85,20
2011-08-04,2027056.4,78,20
2011-07-22,1950904.9,76,20
2011-07-15,2039875.8,75,20
2011-07-10,2135982.8,74,20
2011-07-01,1843031.0,73,20
2011-06-24,1950826.4,72,20
2011-06-17,2065191.2,71,20
2011-07-29,1858440.9,77,20
2011-09-30,1945808.2,86,20
2011-10-06,2135062.0,87,20
2011-10-14,2010107.6,88,20
2012-01-27,1761016.5,103,20
2012-01-20,1892776.0,102,20
2012-01-13,1911510.6,101,20
2012-01-06,2143126.5,100,20
2011-12-30,2043245.0,99,20
2011-12-23,3555371.0,98,20
2011-12-16,2762816.8,97,20
2011-12-08,2052246.4,96,20
2011-11-25,2906233.2,95,20
2011-11-18,2169933.8,94,20
2011-11-11,2269975.8,93,20
2011-11-03,1990932.8,92,20
2011-11-02,2211388.2,91,20
2011-10-28,2065421.5,90,20
2011-10-21,2104242.0,89,20
2012-03-08,2094515.8,108,20
2010-10-22,710668.44,37,21
2010-02-04,753664.1,1,21
2011-11-11,757369.9,93,21
2011-11-18,737014.06,94,21
2011-11-25,1219263.4,95,21
2011-12-08,776933.4,96,21
2011-12-16,1027584.5,97,21
2011-12-23,1384552.1,98,21
2011-11-03,763479.9,92,21
2011-12-30,804362.4,99,21
2012-01-13,631181.25,101,21
2012-01-20,651178.2,102,21
2012-01-27,611258.7,103,21
2012-02-03,764385.4,104,21
2012-02-17,834663.5,105,21
2012-02-24,747099.06,106,21
2012-01-06,695439.8,100,21
2012-03-02,680725.44,107,21
2011-11-02,771908.5,91,21
2011-10-21,729036.06,89,21
2011-07-15,728311.1,75,21
2011-07-22,784490.7,76,21
2011-07-29,751167.1,77,21
2011-08-04,744782.9,78,21
2011-08-07,734099.4,79,21
2011-08-19,855546.5,80,21
2011-10-28,738812.0,90,21
2011-08-26,821127.5,81,21
2011-09-12,897747.1,83,21
2011-09-16,653525.8,84,21
2011-09-23,681913.3,85,21
2011-09-30,651970.5,86,21
2011-10-06,794397.9,87,21
2011-10-14,671379.44,88,21
2011-09-09,653989.6,82,21
2011-07-10,663452.44,74,21
2012-03-08,693785.9,108,21
2012-03-23,729760.0,110,21
2012-08-06,707895.75,129,21
2012-08-17,751963.8,130,21
2012-08-24,802003.6,131,21
2012-08-31,763867.56,132,21
2012-09-03,755084.4,133,21
2012-09-14,628494.6,134,21
2012-07-27,677789.1,128,21
2012-09-21,667151.44,135,21
2012-03-16,767338.3,109,21
2012-07-20,691200.3,127,21
2012-07-09,642827.3,125,21
2012-03-30,724798.75,111,21
2012-04-05,697645.3,112,21
2012-04-13,769319.06,113,21
2012-04-20,734858.94,114,21
2012-04-27,674829.56,115,21
2012-05-10,651768.94,116,21
2012-07-13,668132.4,126,21
2012-05-18,700554.2,117,21
2012-06-01,640181.9,119,21
2012-06-04,761956.56,120,21
2012-06-07,693013.56,121,21
2012-06-15,727049.06,122,21
2012-06-22,735870.0,123,21
2012-06-29,716341.4,124,21
2012-05-25,722891.25,118,21
2011-06-24,771299.0,72,21
2011-07-01,629152.06,73,21
2010-10-09,674055.8,34,21
2010-09-24,671688.06,33,21
2010-09-17,684340.9,32,21
2010-09-07,714677.5,31,21
2010-09-04,751181.4,30,21
2010-08-27,855882.56,29,21
2010-08-20,848873.25,28,21
2010-08-13,793589.2,27,21
2010-08-10,680579.5,26,21
2010-07-30,715876.25,25,21
2010-07-23,765823.5,24,21
2010-07-16,755098.44,23,21
2010-07-05,744969.44,22,21
2010-06-25,769848.75,21,21
2010-06-18,785104.3,20,21
2010-06-08,739279.2,19,21
2010-05-28,755214.25,18,21
2010-05-21,753361.75,17,21
2010-02-19,867283.25,3,21
2010-02-26,749597.25,4,21
2010-03-09,727772.8,5,21
2010-03-12,829210.75,6,21
2010-03-19,727070.0,7,21
2010-03-26,686497.5,8,21
2011-06-17,823220.44,71,21
2010-04-06,806012.5,9,21
2010-04-23,718780.56,11,21
2010-04-30,680532.7,12,21
2010-05-02,798593.9,13,21
2010-05-03,747444.3,14,21
2010-05-11,719888.75,15,21
2010-05-14,723559.9,16,21
2010-04-16,716026.5,10,21
2010-10-12,943891.6,35,21
2010-10-15,693412.06,36,21
2010-10-29,731756.6,38,21
2011-03-06,773878.56,57,21
2011-03-18,793569.0,58,21
2011-03-25,753711.3,59,21
2011-04-02,596218.25,60,21
2011-04-03,796277.75,61,21
2011-04-11,767358.4,62,21
2011-02-25,768313.9,56,21
2011-04-15,768390.06,63,21
2011-04-29,783250.75,65,21
2011-05-08,783614.9,66,21
2011-05-13,754236.7,67,21
2011-05-20,744836.56,68,21
2011-05-27,744389.8,69,21
2011-06-05,718898.3,70,21
2011-04-22,801302.0,64,21
2010-02-07,711470.8,2,21
2011-02-18,884701.94,55,21
2011-02-09,705557.8,53,21
2010-11-06,784305.56,39,21
2010-11-19,756288.9,40,21
2010-11-26,1245628.6,41,21
2010-12-02,809321.44,42,21
2010-12-03,712312.9,43,21
2010-12-11,735796.4,44,21
2011-02-12,793184.25,54,21
2010-12-17,1147556.9,45,21
2010-12-31,672903.25,47,21
2011-01-04,732056.4,48,21
2011-01-07,784639.1,49,21
2011-01-14,650789.1,50,21
2011-01-21,663941.75,51,21
2011-01-28,649878.3,52,21
2010-12-24,1587257.8,46,21
2010-01-10,677158.4,0,21
2010-02-04,1177341.0,1,22
2010-01-10,905987.2,0,22
2010-02-07,1120259.8,2,22
2010-02-19,988467.6,3,22
2012-02-17,1004749.44,105,22
2012-02-03,974866.6,104,22
2012-01-27,786459.25,103,22
2012-01-20,897027.44,102,22
2012-01-13,855437.56,101,22
2012-01-06,1102857.4,100,22
2011-12-30,982661.1,99,22
2011-12-23,1863195.6,98,22
2011-12-16,1453153.4,97,22
2011-12-08,991779.2,96,22
2011-11-25,1535857.5,95,22
2011-11-18,1007579.44,94,22
2011-11-11,1051740.2,93,22
2011-11-03,944587.25,92,22
2011-11-02,1009206.3,91,22
2011-10-28,1099351.6,90,22
2011-10-21,981567.25,89,22
2011-07-15,961953.56,75,22
2011-07-22,964683.8,76,22
2011-07-29,944958.7,77,22
2011-08-04,969046.7,78,22
2011-08-07,1017050.6,79,22
2011-08-19,973004.94,80,22
2012-02-24,912958.94,106,22
2011-08-26,1181815.2,81,22
2011-09-12,1308967.5,83,22
2011-09-16,937420.6,84,22
2011-09-23,899834.75,85,22
2011-09-30,953314.2,86,22
2011-10-06,1060868.5,87,22
2011-10-14,944337.3,88,22
2011-09-09,1004434.56,82,22
2011-07-10,993436.7,74,22
2012-03-02,958487.75,107,22
2012-03-16,966780.0,109,22
2012-09-21,921612.5,135,22
2012-09-14,918049.25,134,22
2012-09-03,991127.0,133,22
2012-08-31,1022270.9,132,22
2012-08-24,1060906.8,131,22
2012-08-17,981273.25,130,22
2012-08-06,1061134.4,129,22
2012-07-27,925731.2,128,22
2012-07-20,991969.4,127,22
2012-07-13,971361.4,126,22
2012-07-09,996628.8,125,22
2012-06-29,1053881.8,124,22
2012-03-23,992774.4,110,22
2012-03-30,965769.94,111,22
2012-04-05,1005083.3,112,22
2012-04-13,939118.25,113,22
2012-04-20,1000342.9,114,22
2012-04-27,922539.94,115,22
2012-03-08,1007257.8,108,22
2012-05-10,1009887.4,116,22
2012-05-25,1047297.4,118,22
2012-06-01,895358.2,119,22
2012-06-04,1197489.6,120,22
2012-06-07,1097786.1,121,22
2012-06-15,1061219.2,122,22
2012-06-22,1112449.2,123,22
2012-05-18,986612.0,117,22
2011-07-01,873954.7,73,22
2011-06-24,1012584.2,72,22
2011-06-17,1042454.6,71,22
2010-10-09,924174.4,34,22
2010-09-24,902779.25,33,22
2010-09-17,918286.0,32,22
2010-09-07,1092654.2,31,22
2010-09-04,1033171.06,30,22
2010-08-27,1081421.0,29,22
2010-08-20,1017045.44,28,22
2010-08-13,993097.44,27,22
2010-08-10,1015051.6,26,22
2010-07-30,970773.6,25,22
2010-07-23,974123.2,24,22
2010-07-16,988393.0,23,22
2010-07-05,1052973.2,22,22
2010-06-25,1095020.4,21,22
2010-06-18,1052895.2,20,22
2010-06-08,1010326.1,19,22
2010-05-28,1103740.4,18,22
2010-02-26,899761.5,4,22
2010-03-09,1074535.9,5,22
2010-03-12,1230514.6,6,22
2010-03-19,966145.06,7,22
2010-03-26,1012075.1,8,22
2010-04-06,1095539.1,9,22
2010-10-12,1367202.9,35,22
2010-04-16,1000968.7,10,22
2010-04-30,977683.06,12,22
2010-05-02,1033017.4,13,22
2010-05-03,1009201.25,14,22
2010-05-11,1006888.2,15,22
2010-05-14,973585.3,16,22
2010-05-21,979977.9,17,22
2010-04-23,969594.5,11,22
2010-10-15,954401.44,36,22
2010-10-22,960998.5,37,22
2010-10-29,1025766.25,38,22
2011-03-06,1125169.9,57,22
2011-03-18,926427.1,58,22
2011-03-25,933528.4,59,22
2011-04-02,946061.0,60,22
2011-04-03,997353.1,61,22
2011-04-11,1106575.6,62,22
2011-02-25,911245.44,56,22
2011-04-15,1008557.06,63,22
2011-04-29,926133.8,65,22
2011-05-08,983232.94,66,22
2011-05-13,1001558.75,67,22
2011-05-20,970307.8,68,22
2011-05-27,1021568.3,69,22
2011-06-05,1032076.06,70,22
2011-04-22,1152781.9,64,22
2011-02-18,975964.9,55,22
2011-02-09,912762.75,53,22
2010-11-06,1061196.5,39,22
2010-11-19,985896.44,40,22
2010-11-26,1564502.2,41,22
2010-12-02,1022571.25,42,22
2010-12-03,967187.4,43,22
2010-12-11,1043698.6,44,22
2011-02-12,1167621.1,54,22
2010-12-17,1527683.0,45,22
2010-12-31,774262.25,47,22
2011-01-04,951588.4,48,22
2011-01-07,1077491.6,49,22
2011-01-14,807535.5,50,22
2011-01-21,855001.0,51,22
2011-01-28,799369.1,52,22
2010-12-24,1962445.0,46,22
2010-03-09,1405119.2,5,23
2010-03-12,1617025.4,6,23
2010-02-04,1556627.6,1,23
2010-12-02,1380892.1,42,23
2010-12-03,1408083.0,43,23
2010-12-11,1387953.8,44,23
2010-12-17,2238573.5,45,23
2010-12-24,2734277.0,46,23
2010-12-31,1169773.9,47,23
2011-01-04,1182695.0,48,23
2011-01-07,1492507.5,49,23
2011-01-14,1016756.1,50,23
2011-01-21,1110706.0,51,23
2011-01-28,1083657.6,52,23
2011-02-09,1464295.8,53,23
2011-02-12,1552886.6,54,23
2011-02-18,1369971.6,55,23
2011-02-25,1206917.2,56,23
2011-03-06,1562162.0,57,23
2011-03-18,1203682.6,58,23
2011-07-01,1122034.5,73,23
2011-06-24,1434036.1,72,23
2011-06-05,1359921.1,70,23
2011-05-27,1361945.1,69,23
2011-05-20,1337617.5,68,23
2011-05-13,1254914.9,67,23
2010-11-26,2072685.0,41,23
2011-05-08,1416344.6,66,23
2011-04-22,1447301.2,64,23
2011-04-15,1263680.5,63,23
2011-04-11,1428436.4,62,23
2011-04-03,1301185.2,61,23
2011-04-02,1159438.5,60,23
2011-03-25,1148624.9,59,23
2011-04-29,1173307.4,65,23
2010-02-26,1198709.6,4,23
2010-11-19,1314994.4,40,23
2010-10-29,1112871.2,38,23
2010-03-19,1229008.4,7,23
2010-03-26,1310701.8,8,23
2010-04-06,1514435.5,9,23
2010-04-16,1288823.8,10,23
2010-04-23,1315023.1,11,23
2010-04-30,1259414.5,12,23
2010-05-02,1364721.6,13,23
2010-05-03,1311175.9,14,23
2010-05-11,1203120.0,15,23
2010-05-14,1303055.1,16,23
2010-05-21,1327424.2,17,23
2010-05-28,1571158.5,18,23
2010-06-08,1417013.1,19,23
2010-06-18,1507708.9,20,23
2010-06-25,1415204.9,21,23
2010-07-05,1365552.2,22,23
2010-07-16,1413124.1,23,23
2010-10-22,1147503.9,37,23
2010-10-15,1119809.8,36,23
2010-10-12,1872366.0,35,23
2010-10-09,1272842.9,34,23
2010-09-24,1099055.6,33,23
2010-09-17,1159132.6,32,23
2010-11-06,1439432.0,39,23
2010-09-07,1417535.8,31,23
2010-08-27,1584623.4,29,23
2010-08-20,1439901.0,28,23
2010-08-13,1346346.0,27,23
2010-08-10,1179851.6,26,23
2010-07-30,1319773.5,25,23
2010-07-23,1333634.5,24,23
2010-09-04,1264434.8,30,23
2011-07-15,1360520.5,75,23
2011-07-22,1362144.0,76,23
2011-07-29,1319767.5,77,23
2012-04-20,1287899.4,114,23
2012-04-27,1277758.8,115,23
2012-05-10,1464616.6,116,23
2012-05-18,1332952.5,117,23
2012-05-25,1552934.6,118,23
2012-06-01,1150662.5,119,23
2012-06-04,1604605.8,120,23
2012-06-07,1545370.1,121,23
2012-06-15,1543667.6,122,23
2012-06-22,1522042.6,123,23
2012-06-29,1451782.1,124,23
2012-07-09,1427162.2,125,23
2012-07-13,1384921.6,126,23
2012-07-20,1381339.2,127,23
2012-07-27,1322932.4,128,23
2012-08-06,1568048.5,129,23
2012-08-17,1510131.5,130,23
2010-02-07,1549113.1,2,23
2010-02-19,1319588.0,3,23
2012-04-13,1231752.5,113,23
2012-09-21,1338627.5,135,23
2012-09-14,1279041.6,134,23
2012-09-03,1292724.9,133,23
2012-08-31,1577468.8,132,23
2012-08-24,1702221.0,131,23
2012-04-05,1317379.6,112,23
2012-03-30,1261965.0,111,23
2012-03-23,1288154.1,110,23
2011-11-02,1249786.4,91,23
2011-10-28,1407192.0,90,23
2011-10-21,1441032.6,89,23
2011-10-14,1257778.4,88,23
2011-10-06,1447028.0,87,23
2011-09-30,1275597.9,86,23
2011-11-03,1042043.56,92,23
2011-09-23,1289082.8,85,23
2011-09-12,1841173.6,83,23
2011-09-09,1423289.9,82,23
2011-08-26,1637266.2,81,23
2011-08-19,1453416.5,80,23
2011-08-07,1379488.0,79,23
2011-08-04,1248902.0,78,23
2011-09-16,1253329.1,84,23
2010-01-10,1129909.5,0,23
2011-11-11,1436940.8,93,23
2011-11-25,2057059.5,95,23
2012-03-16,1258364.2,109,23
2012-03-08,1416926.2,108,23
2012-03-02,1261872.6,107,23
2012-02-24,1272948.2,106,23
2012-02-17,1365546.8,105,23
2012-02-03,1322852.2,104,23
2011-11-18,1345632.0,94,23
2012-01-27,1037476.4,103,23
2012-01-13,1031451.4,101,23
2012-01-06,1476144.4,100,23
2011-12-30,1213487.0,99,23
2011-12-23,2587953.2,98,23
2011-12-16,2173621.2,97,23
2011-12-08,1380952.0,96,23
2012-01-20,1146992.1,102,23
2011-07-10,1463502.0,74,23
2011-06-17,1470520.9,71,23
2012-02-17,1326370.1,105,24
2011-10-21,1283563.4,89,24
2011-10-28,1307142.8,90,24
2011-11-02,1341240.6,91,24
2011-11-03,1253218.8,92,24
2011-11-11,1425078.6,93,24
2011-11-18,1297535.8,94,24
2011-10-14,1333315.0,88,24
2011-11-25,1761235.6,95,24
2011-12-16,1624994.4,97,24
2011-12-23,2168344.2,98,24
2011-12-30,1363973.1,99,24
2012-01-06,1467722.2,100,24
2012-01-13,1155594.2,101,24
2012-01-20,1151993.9,102,24
2011-12-08,1402818.0,96,24
2012-01-27,1057290.4,103,24
2011-10-06,1373841.9,87,24
2011-09-23,1232376.5,85,24
2011-06-17,1320359.2,71,24
2011-06-24,1304850.6,72,24
2011-07-01,1178641.8,73,24
2011-07-10,1405914.4,74,24
2011-07-15,1356939.0,75,24
2011-07-22,1357672.2,76,24
2011-09-30,1246242.6,86,24
2011-07-29,1310973.0,77,24
2011-08-07,1567340.1,79,24
2011-08-19,1352039.9,80,24
2011-08-26,1402372.1,81,24
2011-09-09,1527455.2,82,24
2011-09-12,1529615.5,83,24
2011-09-16,1227536.0,84,24
2011-08-04,1273670.4,78,24
2012-02-03,1213994.4,104,24
2012-02-24,1303233.1,106,24
2012-03-02,1249697.0,107,24
2012-07-20,1394299.0,127,24
2012-07-27,1307339.1,128,24
2012-08-06,1406313.1,129,24
2012-08-17,1397970.5,130,24
2012-08-24,1303726.5,131,24
2012-08-31,1344558.9,132,24
2012-07-13,1405475.8,126,24
2012-09-03,1325835.8,133,24
2012-09-21,1261158.5,135,24
2012-09-14,1242909.5,134,24
2012-07-09,1477134.8,125,24
2012-06-29,1428869.9,124,24
2012-06-22,1434709.6,123,24
2012-03-08,1440374.1,108,24
2012-03-16,1239299.1,109,24
2012-03-23,1221724.0,110,24
2012-03-30,1230106.1,111,24
2012-04-05,1306551.8,112,24
2012-04-13,1285783.9,113,24
2012-04-20,1208654.4,114,24
2012-04-27,1194334.6,115,24
2012-05-10,1416720.5,116,24
2012-05-18,1298809.8,117,24
2012-05-25,1407897.6,118,24
2012-06-01,1251581.9,119,24
2012-06-04,1524734.2,120,24
2012-06-07,1645097.8,121,24
2012-06-15,1364446.0,122,24
2011-06-05,1339630.4,70,24
2011-05-27,1311153.8,69,24
2011-05-13,1311950.1,67,24
2010-09-04,1379579.6,30,24
2010-08-27,1350059.4,29,24
2010-08-20,1375307.5,28,24
2010-08-13,1384243.8,27,24
2010-08-10,1361945.0,26,24
2010-07-30,1387517.6,25,24
2010-07-23,1333740.4,24,24
2010-07-16,1418697.0,23,24
2010-07-05,1409705.0,22,24
2010-06-25,1399073.8,21,24
2010-06-18,1354168.1,20,24
2010-06-08,1442819.2,19,24
2010-05-28,1473868.1,18,24
2010-05-21,1283482.9,17,24
2010-05-14,1346783.4,16,24
2010-05-11,1285358.0,15,24
2010-05-03,1412387.4,14,24
2010-01-10,1215273.2,0,24
2010-02-04,1478321.2,1,24
2010-02-07,1563388.0,2,24
2010-02-19,1385362.5,3,24
2010-02-26,1158722.8,4,24
2010-03-09,1366381.6,5,24
2010-09-07,1665502.5,31,24
2010-03-12,1413302.8,6,24
2010-03-26,1258311.5,8,24
2010-04-06,1566668.9,9,24
2010-04-16,1268266.8,10,24
2010-04-23,1264117.0,11,24
2010-04-30,1259877.2,12,24
2010-05-02,1388725.6,13,24
2010-03-19,1222511.2,7,24
2011-05-20,1234281.8,68,24
2010-09-17,1273295.5,32,24
2010-10-09,1474498.6,34,24
2011-02-09,1196105.5,53,24
2011-02-12,1335647.1,54,24
2011-02-18,1360150.1,55,24
2011-02-25,1235121.4,56,24
2011-03-06,1554837.6,57,24
2011-03-18,1168397.2,58,24
2010-09-24,1169413.2,33,24
2011-03-25,1158693.1,59,24
2011-04-03,1346994.5,61,24
2011-04-11,1385860.4,62,24
2011-04-15,1245576.6,63,24
2011-04-22,1372484.9,64,24
2011-04-29,1197761.1,65,24
2011-05-08,1417616.8,66,24
2011-04-02,1225182.0,60,24
2011-01-21,1107170.4,51,24
2011-01-28,1126921.4,52,24
2011-01-07,1445596.6,49,24
2010-10-12,1593012.8,35,24
2010-10-15,1300806.8,36,24
2010-10-22,1234875.4,37,24
2010-10-29,1244926.0,38,24
2010-11-06,1375458.2,39,24
2011-01-14,1167740.2,50,24
2010-11-26,1779276.5,41,24
2010-11-19,1277150.6,40,24
2010-12-03,1309340.1,43,24
2010-12-11,1312877.0,44,24
2010-12-17,1663525.8,45,24
2010-12-24,2386015.8,46,24
2010-12-31,1208600.0,47,24
2011-01-04,1163803.2,48,24
2010-12-02,1414107.1,42,24
2010-02-04,822486.4,1,25
2012-01-27,589554.3,103,25
2012-01-20,594744.9,102,25
2012-01-13,614764.3,101,25
2012-01-06,694765.94,100,25
2011-12-30,683665.4,99,25
2011-12-23,1290533.0,98,25
2011-12-16,997502.5,97,25
2011-12-08,667130.5,96,25
2011-11-25,1116211.4,95,25
2011-11-18,728525.6,94,25
2011-11-11,719235.06,93,25
2011-11-03,599828.4,92,25
2011-11-02,615666.75,91,25
2011-10-28,724444.0,90,25
2011-10-21,690675.5,89,25
2011-10-14,646915.5,88,25
2011-10-06,740259.6,87,25
2011-07-01,558794.6,73,25
2011-07-10,671522.9,74,25
2011-07-15,680510.25,75,25
2011-07-22,670854.94,76,25
2011-07-29,668390.8,77,25
2011-08-04,648606.1,78,25
2012-02-03,643155.9,104,25
2011-08-07,698529.6,79,25
2011-08-26,726422.56,81,25
2011-09-09,673248.5,82,25
2011-09-12,916446.0,83,25
2011-09-16,628720.44,84,25
2011-09-23,620885.94,85,25
2011-09-30,639160.25,86,25
2011-08-19,688958.75,80,25
2010-01-10,658640.1,0,25
2012-02-24,613501.06,106,25
2012-03-02,642776.4,107,25
2012-07-13,714093.94,126,25
2012-07-20,685676.56,127,25
2012-07-27,659109.5,128,25
2012-08-06,730254.2,129,25
2012-08-17,728467.75,130,25
2012-08-24,756527.6,131,25
2012-07-09,671482.9,125,25
2012-08-31,714828.75,132,25
2012-09-14,657241.6,134,25
2012-09-21,664745.2,135,25
2012-09-03,643711.5,133,25
2011-06-24,699270.1,72,25
2012-06-29,718890.8,124,25
2012-06-15,753860.9,122,25
2012-03-08,709724.6,108,25
2012-03-16,638204.25,109,25
2012-03-23,672831.75,110,25
2012-03-30,684348.94,111,25
2012-04-05,696421.75,112,25
2012-04-13,658691.56,113,25
2012-06-22,721601.9,123,25
2012-04-20,661566.5,114,25
2012-05-10,699536.75,116,25
2012-05-18,717207.2,117,25
2012-05-25,783371.0,118,25
2012-06-01,636419.1,119,25
2012-06-04,791356.9,120,25
2012-06-07,753385.56,121,25
2012-04-27,655157.3,115,25
2011-06-17,717373.44,71,25
2012-02-17,654088.0,105,25
2011-05-27,718373.94,69,25
2010-09-17,628989.9,32,25
2010-09-07,719591.1,31,25
2010-09-04,712648.0,30,25
2010-08-27,711461.94,29,25
2010-08-20,724499.8,28,25
2010-08-13,686072.4,27,25
2010-08-10,674283.9,26,25
2010-07-30,682124.3,25,25
2010-07-23,665290.94,24,25
2010-07-16,726997.8,23,25
2010-07-05,724469.0,22,25
2010-06-25,737569.1,21,25
2010-06-18,780444.94,20,25
2010-05-28,792442.56,18,25
2010-05-21,704113.25,17,25
2010-05-14,698073.94,16,25
2010-05-11,696314.5,15,25
2011-06-05,659446.56,70,25
2010-02-07,759407.9,2,25
2010-02-19,676260.7,3,25
2010-02-26,628516.56,4,25
2010-03-09,685700.06,5,25
2010-03-12,885572.94,6,25
2010-09-24,607819.3,33,25
2010-03-19,659795.8,7,25
2010-04-06,764155.44,9,25
2010-04-16,715311.6,10,25
2010-04-23,694531.75,11,25
2010-04-30,706924.0,12,25
2010-05-02,677231.6,13,25
2010-05-03,665750.06,14,25
2010-03-26,696687.6,8,25
2010-10-09,655811.94,34,25
2010-06-08,699464.44,19,25
2010-10-15,616094.75,36,25
2011-02-12,878314.56,54,25
2011-02-18,634637.0,55,25
2011-02-25,570816.3,56,25
2011-03-06,737551.75,57,25
2011-03-18,603393.6,58,25
2011-03-25,616324.25,59,25
2011-04-02,639830.44,60,25
2011-04-03,640912.2,61,25
2011-04-11,718393.6,62,25
2011-04-15,674562.44,63,25
2011-04-22,756588.44,64,25
2011-04-29,649245.0,65,25
2011-05-08,679706.0,66,25
2010-10-12,964729.2,35,25
2011-05-20,677971.3,68,25
2011-02-09,699779.0,53,25
2011-01-28,600448.7,52,25
2011-05-13,684783.1,67,25
2010-10-22,661644.2,37,25
2011-01-21,568093.56,51,25
2010-10-29,674458.0,38,25
2010-11-06,737163.2,39,25
2010-11-19,718056.75,40,25
2010-12-02,583364.0,42,25
2010-12-03,660620.0,43,25
2010-11-26,1115240.6,41,25
2010-12-17,1047707.56,45,25
2010-12-24,1295391.2,46,25
2010-12-31,623092.56,47,25
2011-01-04,618377.8,48,25
2011-01-07,706206.9,49,25
2011-01-14,572360.8,50,25
2010-12-11,713250.06,44,25
2011-12-16,1204807.9,97,26
2011-11-11,1077640.1,93,26
2011-11-18,946091.8,94,26
2011-11-25,1282320.0,95,26
2011-12-08,1087644.5,96,26
2011-12-23,1515175.0,98,26
2012-02-24,917924.5,106,26
2012-01-06,1015853.0,100,26
2012-01-13,836305.6,101,26
2012-01-20,838751.5,102,26
2012-01-27,820059.9,103,26
2012-02-03,955641.75,104,26
2011-11-03,946614.56,92,26
2012-02-17,965788.75,105,26
2011-12-30,972834.44,99,26
2011-11-02,1010711.06,91,26
2011-09-12,1148987.5,83,26
2011-10-21,974907.25,89,26
2011-07-10,1130023.0,74,26
2011-07-15,1021534.7,75,26
2011-07-22,1017867.8,76,26
2011-07-29,1005360.5,77,26
2011-08-04,985229.8,78,26
2011-08-07,1133807.0,79,26
2011-10-28,972257.0,90,26
2011-08-19,1021766.75,80,26
2011-09-09,1069711.0,82,26
2011-09-16,951569.8,84,26
2011-09-23,923644.6,85,26
2011-09-30,959339.5,86,26
2011-10-06,1094058.6,87,26
2011-10-14,987886.06,88,26
2011-08-26,1064617.6,81,26
2012-03-02,939158.25,107,26
2012-03-16,919503.4,109,26
2012-08-06,1106176.9,129,26
2012-08-17,1068292.5,130,26
2012-08-24,1022704.2,131,26
2012-08-31,1053495.5,132,26
2012-09-03,1028569.0,133,26
2012-09-14,986131.94,134,26
2012-07-27,1031745.1,128,26
2012-09-21,961084.06,135,26
2011-07-01,938149.2,73,26
2012-07-20,1049625.9,127,26
2012-07-13,1063149.8,126,26
2012-07-09,1081874.0,125,26
2012-03-23,874790.7,110,26
2012-03-30,922018.44,111,26
2012-04-05,946573.3,112,26
2012-04-13,889670.3,113,26
2012-04-20,923600.0,114,26
2012-04-27,911969.0,115,26
2012-05-10,1095504.2,116,26
2012-05-18,978082.8,117,26
2012-05-25,1067310.8,118,26
2012-06-01,971557.6,119,26
2012-06-04,1116829.2,120,26
2012-06-07,1180470.8,121,26
2012-06-15,1029248.25,122,26
2012-06-22,1056282.9,123,26
2012-06-29,1051190.5,124,26
2012-03-08,1090915.1,108,26
2011-06-24,997474.94,72,26
2010-01-10,923221.5,0,26
2011-06-05,1024778.25,70,26
2011-06-17,981646.44,71,26
